[18:21:01] [main/INFO]: ModLauncher running: args [--username, AberrantNautilus, --version, forge-47.2.20, --gameDir, C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp, --assetsDir, C:\Users\ArcieL\curseforge\minecraft\Install\assets, --assetIndex, 5, --uuid, 4b4172d178c644eba8bf7f8d11bd2ac8, --accessToken, ????????, --clientId, NTAzMjI4MGUtYWEyYy00OTE3LTkwOTMtYzM3ZWRiNDUwNjc4, --xuid, 2535433395142716, --userType, msa, --versionType, release, --width, 1024, --height, 768, --quickPlayPath, C:\Users\ArcieL\curseforge\minecraft\Install\quickPlay\java\1716340859140.json, --launchTarget, forgeclient, --fml.forgeVersion, 47.2.20, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[18:21:01] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.8 by Microsoft; OS Windows 11 arch amd64 version 10.0
[18:21:02] [main/INFO]: Loading ImmediateWindowProvider fmlearlywindow
[18:21:02] [main/INFO]: Trying GL version 4.6
[18:21:03] [main/INFO]: Requested GL version 4.6 got version 4.6
[18:21:03] [main/ERROR]: Could not find DefaultSettings, not going to do anything! Shutting down...
[18:21:03] [main/INFO]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/C:/Users/ArcieL/curseforge/minecraft/Install/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%23100!/ Service=ModLauncher Env=CLIENT
[18:21:03] [pool-2-thread-1/INFO]: GL info: NVIDIA GeForce RTX 3070 Ti Laptop GPU/PCIe/SSE2 GL version 4.6.0 NVIDIA 552.22, NVIDIA Corporation
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:blightmoss_carpet Expected: 11445 Got: 33237
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:fungal_growth Expected: 11446 Got: 33238
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:fungal_carpet Expected: 11447 Got: 33239
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:gilded_oak_leaves Expected: 11448 Got: 33240
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:blighted_skyroot_leaves Expected: 11449 Got: 33241
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:zanberry_bush Expected: 11450 Got: 33242
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:zanberry_bush_stem Expected: 11451 Got: 33243
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:gilded_oak_sapling Expected: 11452 Got: 33244
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:blighted_skyroot_sapling Expected: 11453 Got: 33245
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:golden_leaf_pile Expected: 11454 Got: 33246
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:gilded_leaf_pile Expected: 11455 Got: 33247
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:blightwillow_leaf_pile Expected: 11456 Got: 33248
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:splitfern Expected: 11457 Got: 33249
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:veridium_ore Expected: 11458 Got: 33250
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:veridium_block Expected: 11459 Got: 33251
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:raw_veridium_block Expected: 11460 Got: 33252
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:raw_valkyrum_block Expected: 11461 Got: 33253
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:raw_gravitite_block Expected: 11462 Got: 33254
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:gravitite_block Expected: 11463 Got: 33255
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:golden_vines Expected: 11464 Got: 33256
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:gilded_vines Expected: 11465 Got: 33257
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:corrupted_vines Expected: 11466 Got: 33258
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:veridium_chain Expected: 11467 Got: 33259
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:veridium_lantern Expected: 11468 Got: 33260
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:flareblossom Expected: 11469 Got: 33261
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:infernia Expected: 11470 Got: 33262
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:fieldsproot_bookshelf Expected: 11471 Got: 33263
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:fieldsproot_log Expected: 11472 Got: 33264
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:fieldsproot_wood Expected: 11473 Got: 33265
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:stripped_fieldsproot_log Expected: 11474 Got: 33266
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:stripped_fieldsproot_wood Expected: 11475 Got: 33267
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:stripped_fieldsproot_log_wall Expected: 11476 Got: 33268
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:stripped_fieldsproot_wood_wall Expected: 11477 Got: 33269
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:fieldsproot_planks Expected: 11478 Got: 33270
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:fieldsproot_stairs Expected: 11479 Got: 33271
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:fieldsproot_slab Expected: 11480 Got: 33272
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:fieldsproot_fence Expected: 11481 Got: 33273
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:fieldsproot_fence_gate Expected: 11482 Got: 33274
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:fieldsproot_door Expected: 11483 Got: 33275
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:fieldsproot_trapdoor Expected: 11484 Got: 33276
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:fieldsproot_pressure_plate Expected: 11485 Got: 33277
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:fieldsproot_button Expected: 11486 Got: 33278
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:fieldsproot_boat Expected: 11487 Got: 33279
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:fieldsproot_chest_boat Expected: 11488 Got: 33280
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:fieldsproot_sign Expected: 11489 Got: 33281
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:fieldsproot_hanging_sign Expected: 11490 Got: 33282
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:fieldsproot_log_wall Expected: 11491 Got: 33283
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:fieldsproot_wood_wall Expected: 11492 Got: 33284
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:sporing_blightwillow_log Expected: 11493 Got: 33285
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:sporing_blightwillow_wood Expected: 11494 Got: 33286
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:blightwillow_bookshelf Expected: 11495 Got: 33287
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:blightwillow_log Expected: 11496 Got: 33288
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:blightwillow_wood Expected: 11497 Got: 33289
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:stripped_blightwillow_log Expected: 11498 Got: 33290
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:stripped_blightwillow_wood Expected: 11499 Got: 33291
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:stripped_blightwillow_log_wall Expected: 11500 Got: 33292
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:stripped_blightwillow_wood_wall Expected: 11501 Got: 33293
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:blightwillow_planks Expected: 11502 Got: 33294
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:blightwillow_stairs Expected: 11503 Got: 33295
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:blightwillow_slab Expected: 11504 Got: 33296
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:blightwillow_fence Expected: 11505 Got: 33297
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:blightwillow_fence_gate Expected: 11506 Got: 33298
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:blightwillow_door Expected: 11507 Got: 33299
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:blightwillow_trapdoor Expected: 11508 Got: 33300
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:blightwillow_pressure_plate Expected: 11509 Got: 33301
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:blightwillow_button Expected: 11510 Got: 33302
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:blightwillow_boat Expected: 11511 Got: 33303
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:blightwillow_chest_boat Expected: 11512 Got: 33304
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:blightwillow_sign Expected: 11513 Got: 33305
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:blightwillow_hanging_sign Expected: 11514 Got: 33306
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:blightwillow_log_wall Expected: 11515 Got: 33307
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:blightwillow_wood_wall Expected: 11516 Got: 33308
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:cloudcap_bookshelf Expected: 11517 Got: 33309
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:cloudcap_stem Expected: 11518 Got: 33310
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:cloudcap_hyphae Expected: 11519 Got: 33311
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:stripped_cloudcap_stem Expected: 11520 Got: 33312
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:stripped_cloudcap_hyphae Expected: 11521 Got: 33313
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:stripped_cloudcap_stem_wall Expected: 11522 Got: 33314
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:stripped_cloudcap_hyphae_wall Expected: 11523 Got: 33315
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:cloudcap_planks Expected: 11524 Got: 33316
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:cloudcap_stairs Expected: 11525 Got: 33317
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:cloudcap_slab Expected: 11526 Got: 33318
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:cloudcap_fence Expected: 11527 Got: 33319
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:cloudcap_fence_gate Expected: 11528 Got: 33320
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:cloudcap_door Expected: 11529 Got: 33321
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:cloudcap_trapdoor Expected: 11530 Got: 33322
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:cloudcap_pressure_plate Expected: 11531 Got: 33323
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:cloudcap_button Expected: 11532 Got: 33324
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:cloudcap_boat Expected: 11533 Got: 33325
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:cloudcap_chest_boat Expected: 11534 Got: 33326
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:cloudcap_sign Expected: 11535 Got: 33327
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:cloudcap_hanging_sign Expected: 11536 Got: 33328
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:cloudcap_stem_wall Expected: 11537 Got: 33329
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:cloudcap_hyphae_wall Expected: 11538 Got: 33330
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:jellyshroom_bookshelf Expected: 11539 Got: 33331
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:jellyshroom_stem Expected: 11540 Got: 33332
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:jellyshroom_hyphae Expected: 11541 Got: 33333
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:jellyshroom_planks Expected: 11542 Got: 33334
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:jellyshroom_stairs Expected: 11543 Got: 33335
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:jellyshroom_slab Expected: 11544 Got: 33336
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:jellyshroom_fence Expected: 11545 Got: 33337
[18:22:29] [Render thread/WARN]: Registry minecraft:item: Object did not get ID it asked for. Name: aether_redux:jellyshroom_fence_gate Expected: 11546 Got: 33338
